rusher,rusher_id,posteam,defteam,week,season,game_id,play_id,qtr,down,ydstogo,yardline_100,game_seconds_remaining,yards_gained,touchdown,first_down_rush,tackled_for_loss,fumble,fumbled_1_player_name,run_location,run_gap,epa,success,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_name,desc,score_differential,result_label,field_position,down_distance,qtr_label,game_clock,tackler,display_name,team
J.Gibbs,00-0039139,DET,LA,15,2025,2025_15_DET_LA,2650,3,2,15,70,1391,6,0,0,0,0,NA,right,tackle,-0.03,0,K.Turner,NA,NA,(8:11) (Shotgun) 0-J.Gibbs right tackle to DET 36 for 6 yards (91-K.Turner).,4,GAIN,DET 70,2 & 15,Q3,23:11,K.Turner,Jahmyr Gibbs,DET
K.Williams,00-0037840,LA,DET,15,2025,2025_15_DET_LA,2843,3,2,10,75,1214,7,0,0,0,0,NA,left,guard,0.13,1,NA,NA,D.Reed,(5:14) (Shotgun) 23-K.Williams left guard to LA 32 for 7 yards (4-D.Reed; 29-A.Maddox).,-4,GAIN,LA 75,2 & 10,Q3,20:14,D.Reed,Kyren Williams,LA
K.Williams,00-0037840,LA,DET,15,2025,2025_15_DET_LA,2890,3,1,10,53,1133,6,0,0,0,0,NA,right,guard,0.16,1,J.Campbell,NA,NA,(3:53) 23-K.Williams right guard to DET 47 for 6 yards (46-J.Campbell).,-4,GAIN,LA 53,1 & 10,Q3,18:53,J.Campbell,Kyren Williams,LA
B.Corum,00-0039738,LA,DET,15,2025,2025_15_DET_LA,3159,3,1,10,11,933,11,1,1,0,0,NA,left,tackle,1.65,1,NA,NA,NA,"(:33) 22-B.Corum left tackle for 11 yards, TOUCHDOWN.",3,TD,DET 89,1 & 10,Q3,15:33,NA,Blake Corum,LA
J.Gibbs,00-0039139,DET,LA,15,2025,2025_15_DET_LA,3214,3,1,10,65,928,2,0,0,0,0,NA,middle,NA,-0.39,0,NA,NA,B.Fiske,(:28) 0-J.Gibbs up the middle to DET 37 for 2 yards (55-B.Fiske; 48-O.Speights).,-10,GAIN,DET 65,1 & 10,Q3,15:28,B.Fiske,Jahmyr Gibbs,DET
K.Williams,00-0037840,LA,DET,15,2025,2025_15_DET_LA,3329,4,1,10,80,840,4,0,0,0,0,NA,right,end,-0.3,0,J.Campbell,NA,NA,(14:00) 23-K.Williams right end to LA 24 for 4 yards (46-J.Campbell).,10,GAIN,LA 80,1 & 10,Q4,14:00,J.Campbell,Kyren Williams,LA
K.Williams,00-0037840,LA,DET,15,2025,2025_15_DET_LA,3358,4,2,6,76,804,3,0,0,0,0,NA,right,guard,-0.14,0,NA,NA,A.Anzalone,(13:24) 23-K.Williams right guard to LA 27 for 3 yards (34-A.Anzalone; 46-J.Campbell).,10,GAIN,LA 76,2 & 6,Q4,13:24,A.Anzalone,Kyren Williams,LA
J.Gibbs,00-0039139,DET,LA,15,2025,2025_15_DET_LA,3512,4,3,6,42,673,5,0,0,0,0,NA,right,end,-0.25,0,K.Curl,NA,NA,(11:13) (Shotgun) 0-J.Gibbs right end pushed ob at LA 37 for 5 yards (3-K.Curl).,-10,GAIN,LA 58,3 & 6,Q4,11:13,K.Curl,Jahmyr Gibbs,DET
J.Gibbs,00-0039139,DET,LA,15,2025,2025_15_DET_LA,3591,4,2,11,27,554,0,0,0,0,0,NA,left,end,-0.61,0,N.Landman,NA,NA,(9:14) 0-J.Gibbs left end pushed ob at LA 27 for no gain (53-N.Landman).,-10,GAIN,LA 73,2 & 11,Q4,9:14,N.Landman,Jahmyr Gibbs,DET
J.Gibbs,00-0039139,DET,LA,15,2025,2025_15_DET_LA,3618,4,3,11,27,517,-3,0,0,1,0,NA,middle,NA,-1.03,0,NA,NA,N.Landman,"(8:37) (Shotgun) 0-J.Gibbs up the middle to LA 30 for -3 yards (91-K.Turner, 53-N.Landman).",-10,TFL,LA 73,3 & 11,Q4,8:37,N.Landman,Jahmyr Gibbs,DET
B.Corum,00-0039738,LA,DET,15,2025,2025_15_DET_LA,3718,4,2,1,59,438,6,0,1,0,0,NA,left,guard,0.13,1,J.Campbell,NA,NA,(7:18) 22-B.Corum left guard to LA 47 for 6 yards (46-J.Campbell).,7,1ST,LA 59,2 & 1,Q4,7:18,J.Campbell,Blake Corum,LA
B.Corum,00-0039738,LA,DET,15,2025,2025_15_DET_LA,3740,4,1,10,53,403,24,0,1,0,0,NA,left,end,1.33,1,A.Anzalone,NA,NA,(6:43) 22-B.Corum left end to DET 29 for 24 yards (34-A.Anzalone).,7,1ST,LA 53,1 & 10,Q4,6:43,A.Anzalone,Blake Corum,LA
K.Williams,00-0037840,LA,DET,15,2025,2025_15_DET_LA,3762,4,1,10,29,359,6,0,0,0,0,NA,right,tackle,0.32,1,A.Maddox,NA,NA,(5:59) 23-K.Williams right tackle pushed ob at DET 23 for 6 yards (29-A.Maddox).,7,GAIN,DET 71,1 & 10,Q4,5:59,A.Maddox,Kyren Williams,LA
J.Gibbs,00-0039139,DET,LA,15,2025,2025_15_DET_LA,4049,4,1,10,17,224,4,0,0,0,0,NA,middle,NA,-0.1,0,NA,NA,D.Johnson,(3:44) 0-J.Gibbs up the middle to LA 13 for 4 yards (94-D.Johnson; 53-N.Landman).,-14,GAIN,LA 83,1 & 10,Q4,3:44,D.Johnson,Jahmyr Gibbs,DET
D.Montgomery,00-0035685,DET,LA,15,2025,2025_15_DET_LA,4217,4,1,1,1,167,1,1,1,0,0,NA,right,tackle,0.59,1,NA,NA,NA,"(2:47) (Shotgun) 70-D.Skipper reported in as eligible. Direct snap to 5-D.Montgomery. 5-D.Montgomery right tackle for 1 yard, TOUCHDOWN.",-14,TD,LA 99,1 & 1,Q4,2:47,NA,David Montgomery,DET
K.Williams,00-0037840,LA,DET,15,2025,2025_15_DET_LA,4276,4,1,10,65,162,6,0,0,0,0,NA,left,guard,-0.31,0,J.Campbell,NA,NA,(2:42) 23-K.Williams left guard to LA 41 for 6 yards (46-J.Campbell). ** Injury Update: DET-36-E.Hallett has returned to the game. ** Injury Update: LA-12-P.Nacua has returned to the game.,7,GAIN,LA 65,1 & 10,Q4,2:42,J.Campbell,Kyren Williams,LA
K.Williams,00-0037840,LA,DET,15,2025,2025_15_DET_LA,4298,4,2,4,59,157,6,0,1,0,0,NA,middle,NA,0.59,1,J.Campbell,NA,NA,(2:37) 23-K.Williams up the middle to LA 47 for 6 yards (46-J.Campbell).,7,1ST,LA 59,2 & 4,Q4,2:37,J.Campbell,Kyren Williams,LA
K.Williams,00-0037840,LA,DET,15,2025,2025_15_DET_LA,4336,4,1,10,53,120,2,0,0,0,0,NA,middle,NA,-1.23,0,NA,NA,D.Barnes,(2:00) 23-K.Williams up the middle to LA 49 for 2 yards (55-D.Barnes; 34-A.Anzalone).,7,GAIN,LA 53,1 & 10,Q4,2:00,D.Barnes,Kyren Williams,LA
K.Williams,00-0037840,LA,DET,15,2025,2025_15_DET_LA,4365,4,2,8,51,115,2,0,0,0,0,NA,right,tackle,-0.02,0,NA,NA,E.Hallett,(1:55) 23-K.Williams right tackle to DET 49 for 2 yards (36-E.Hallett; 98-D.Reader).,7,GAIN,LA 51,2 & 8,Q4,1:55,E.Hallett,Kyren Williams,LA
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,62,1,1,10,69,3594,2,0,0,0,0,NA,right,guard,-0.4,0,NA,NA,C.Wooden,(14:54) 12-R.Harvey right guard to DEN 33 for 2 yards (96-C.Wooden; 7-Q.Walker).,0,GAIN,DEN 69,1 & 10,Q1,59:54,C.Wooden,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,84,1,2,8,67,3560,7,0,0,0,0,NA,left,guard,0.37,1,NA,NA,J.Bullard,"(14:20) (No Huddle, Shotgun) 12-R.Harvey left guard to DEN 40 for 7 yards (20-J.Bullard; 7-Q.Walker).",0,GAIN,DEN 67,2 & 8,Q1,59:20,J.Bullard,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,187,1,3,1,49,3406,2,0,0,0,1,R.Harvey,right,guard,-5.35,0,M.Parsons,NA,NA,"(11:46) 12-R.Harvey right guard to GB 47 for 2 yards (1-M.Parsons). FUMBLES (1-M.Parsons), touched at GB 47, RECOVERED by GB-56-E.Cooper at GB 48.",0,FUM,GB 51,3 & 1,Q1,56:46,M.Parsons,RJ Harvey,DEN
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,262,1,2,5,47,3367,4,0,0,0,0,NA,right,guard,-0.03,0,N.Bonitto,NA,NA,(11:07) (Shotgun) 8-J.Jacobs right guard to DEN 43 for 4 yards (15-N.Bonitto).,0,GAIN,DEN 53,2 & 5,Q1,56:07,N.Bonitto,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,284,1,3,1,43,3327,0,0,0,0,0,NA,right,guard,-1.62,0,NA,NA,J.Cooper,(10:27) 8-J.Jacobs right guard to DEN 43 for no gain (0-J.Cooper; 49-A.Singleton).,0,GAIN,DEN 57,3 & 1,Q1,55:27,J.Cooper,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,426,1,3,1,33,3147,-2,0,0,1,0,NA,left,end,-2.66,0,T.Hufanga,NA,NA,(7:27) 8-J.Jacobs left end to DEN 35 for -2 yards (9-T.Hufanga). GB-81-J.Whyle was injured during the play.,0,TFL,DEN 67,3 & 1,Q1,52:27,T.Hufanga,Josh Jacobs,GB
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,1078,2,1,10,56,2592,4,0,0,0,0,NA,right,end,-0.14,0,E.Cooper,NA,NA,(13:12) 12-R.Harvey right end ran ob at DEN 48 for 4 yards (56-E.Cooper).,-6,GAIN,DEN 56,1 & 10,Q2,43:12,E.Cooper,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,1105,2,2,6,52,2554,1,0,0,0,0,NA,left,tackle,-0.66,0,X.McKinney,NA,NA,(12:34) 12-R.Harvey left tackle to DEN 49 for 1 yard (29-X.McKinney).,-6,GAIN,DEN 52,2 & 6,Q2,42:34,X.McKinney,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,1285,2,2,9,26,2342,6,0,0,0,0,NA,right,guard,0.16,1,NA,NA,E.Cooper,(9:02) (Shotgun) 12-R.Harvey right guard to GB 20 for 6 yards (56-E.Cooper; 7-Q.Walker).,-6,GAIN,GB 74,2 & 9,Q2,39:02,E.Cooper,RJ Harvey,DEN
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,1468,2,1,10,39,2202,8,0,0,0,0,NA,middle,NA,0.31,1,T.Hufanga,NA,NA,(6:42) 8-J.Jacobs up the middle to DEN 31 for 8 yards (9-T.Hufanga).,-1,GAIN,DEN 61,1 & 10,Q2,36:42,T.Hufanga,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,1490,2,2,2,31,2157,11,0,1,0,0,NA,right,guard,0.67,1,D.Greenlaw,NA,NA,(5:57) 8-J.Jacobs right guard to DEN 20 for 11 yards (57-D.Greenlaw).,-1,1ST,DEN 69,2 & 2,Q2,35:57,D.Greenlaw,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,1560,2,1,9,9,2093,0,0,0,0,0,NA,NA,NA,-0.6,0,NA,NA,NA,"(4:53) (Shotgun) 8-J.Jacobs left guard for 9 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on GB-86-J.FitzPatrick, Illegal Shift, 5 yards, enforced at DEN 9 - No Play.",-1,GAIN,DEN 91,1 & 9,Q2,34:53,NA,Josh Jacobs,GB
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,1732,2,1,10,72,2062,8,0,0,0,0,NA,right,tackle,0.34,1,E.Williams,NA,NA,(4:22) (Shotgun) 12-R.Harvey right tackle to DEN 36 for 8 yards (33-E.Williams).,-6,GAIN,DEN 72,1 & 10,Q2,34:22,E.Williams,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,1837,2,1,7,7,1931,2,0,0,0,0,NA,middle,NA,-0.09,0,L.Van Ness,NA,NA,(2:11) 73-F.Crum reported in as eligible. 12-R.Harvey up the middle to GB 5 for 2 yards (90-L.Van Ness).,-6,GAIN,GB 93,1 & 7,Q2,32:11,L.Van Ness,RJ Harvey,DEN
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,2321,3,1,10,40,1747,40,1,1,0,0,NA,left,tackle,3.77,1,NA,NA,NA,"(14:07) 8-J.Jacobs left tackle for 40 yards, TOUCHDOWN.",2,TD,DEN 60,1 & 10,Q3,29:07,NA,Josh Jacobs,GB
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,2427,3,2,10,71,1728,1,0,0,0,0,NA,left,tackle,-0.77,0,R.Gary,NA,NA,(13:48) (Shotgun) 12-R.Harvey left tackle to DEN 30 for 1 yard (52-R.Gary). ** Injury Update: DEN-19-M.Mims has returned to the game.,-9,GAIN,DEN 71,2 & 10,Q3,28:48,R.Gary,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,2532,3,1,10,71,1666,3,0,0,0,0,NA,right,guard,-0.36,0,NA,NA,Q.Walker,(12:46) 12-R.Harvey right guard to DEN 32 for 3 yards (7-Q.Walker; 29-X.McKinney).,-9,GAIN,DEN 71,1 & 10,Q3,27:46,Q.Walker,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,2611,3,1,10,28,1557,3,0,0,0,0,NA,right,end,-0.25,0,X.McKinney,NA,NA,(10:57) 12-R.Harvey right end pushed ob at GB 25 for 3 yards (29-X.McKinney).,-9,GAIN,GB 72,1 & 10,Q3,25:57,X.McKinney,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,2668,3,1,10,16,1492,2,0,0,0,0,NA,left,guard,-0.35,0,NA,NA,M.Parsons,"(9:52) (No Huddle, Shotgun) 12-R.Harvey left guard to GB 14 for 2 yards (1-M.Parsons; 33-E.Williams).",-9,GAIN,GB 84,1 & 10,Q3,24:52,M.Parsons,RJ Harvey,DEN
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,2761,3,1,10,68,1442,-3,0,0,1,0,NA,middle,NA,-1.01,0,N.Bonitto,NA,NA,(9:02) 8-J.Jacobs up the middle to GB 29 for -3 yards (15-N.Bonitto).,2,TFL,GB 68,1 & 10,Q3,24:02,N.Bonitto,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,2882,3,2,10,47,1286,0,0,0,0,0,NA,left,guard,-0.88,0,NA,NA,M.Roach,(6:26) (Shotgun) 8-J.Jacobs left guard to DEN 47 for no gain (97-M.Roach; 57-D.Greenlaw).,2,GAIN,DEN 53,2 & 10,Q3,21:26,M.Roach,Josh Jacobs,GB
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,2966,3,1,10,70,1191,-3,0,0,1,0,NA,middle,NA,-1.1,0,E.Cooper,NA,NA,(4:51) 12-R.Harvey up the middle to DEN 27 for -3 yards (56-E.Cooper).,-2,TFL,DEN 70,1 & 10,Q3,19:51,E.Cooper,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,3127,3,1,10,43,1014,8,0,0,0,0,NA,right,tackle,0.49,1,Q.Walker,NA,NA,(1:54) 12-R.Harvey right tackle to GB 35 for 8 yards (7-Q.Walker).,-2,GAIN,GB 57,1 & 10,Q3,16:54,Q.Walker,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,3149,3,2,2,35,983,6,0,1,0,0,NA,right,guard,0.3,1,Q.Walker,NA,NA,(1:23) (No Huddle) 12-R.Harvey right guard to GB 29 for 6 yards (7-Q.Walker). GB-7-Q.Walker was injured during the play.,-2,1ST,GB 65,2 & 2,Q3,16:23,Q.Walker,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,3287,3,NA,0,2,900,0,0,0,0,0,NA,NA,NA,-0.95,0,NA,NA,NA,TWO-POINT CONVERSION ATTEMPT. 12-R.Harvey rushes left end. ATTEMPT FAILS.,4,GAIN,GB 98,NA & 0,Q3,15:00,NA,RJ Harvey,DEN
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,3335,4,1,10,65,900,8,0,0,0,0,NA,left,guard,0.7,1,NA,NA,A.Singleton,(15:00) (Shotgun) 8-J.Jacobs left guard to GB 43 for 8 yards (49-A.Singleton; 57-D.Greenlaw).,-4,GAIN,GB 65,1 & 10,Q4,15:00,A.Singleton,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,3357,4,2,2,57,866,6,0,1,0,0,NA,left,tackle,0.35,1,NA,NA,J.Cooper,(14:26) (Shotgun) 8-J.Jacobs left tackle to GB 49 for 6 yards (0-J.Cooper; 99-Z.Allen).,-4,1ST,GB 57,2 & 2,Q4,14:26,J.Cooper,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,3456,4,1,10,18,703,-1,0,0,1,0,NA,middle,NA,-0.9,0,D.Jones,NA,NA,(11:43) (Shotgun) 8-J.Jacobs up the middle to DEN 19 for -1 yards (93-D.Jones).,-4,TFL,DEN 82,1 & 10,Q4,11:43,D.Jones,Josh Jacobs,GB
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,3649,4,2,1,40,590,-1,0,0,1,0,NA,right,tackle,-0.81,0,NA,NA,W.Brinson,"(9:50) (No Huddle) 12-R.Harvey right tackle to GB 41 for -1 yards (7-Q.Walker, 91-W.Brinson).",1,TFL,GB 60,2 & 1,Q4,9:50,W.Brinson,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,3806,4,2,10,15,504,7,0,0,0,0,NA,middle,NA,0.02,1,NA,NA,Q.Walker,(8:24) 12-R.Harvey up the middle to GB 8 for 7 yards (7-Q.Walker; 96-C.Wooden).,1,GAIN,GB 85,2 & 10,Q4,8:24,Q.Walker,RJ Harvey,DEN
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,3865,4,1,4,4,452,4,1,1,0,0,NA,right,end,1.3,1,NA,NA,NA,"(7:32) 12-R.Harvey right end for 4 yards, TOUCHDOWN.",1,TD,GB 96,1 & 4,Q4,7:32,NA,RJ Harvey,DEN
J.Jacobs,00-0035700,GB,DEN,15,2025,2025_15_GB_DEN,3926,4,1,10,66,441,2,0,0,0,0,NA,middle,NA,-0.34,0,NA,NA,M.Roach,(7:21) (Shotgun) 8-J.Jacobs up the middle to GB 36 for 2 yards (97-M.Roach; 57-D.Greenlaw).,-8,GAIN,GB 66,1 & 10,Q4,7:21,M.Roach,Josh Jacobs,GB
R.Harvey,00-0040730,DEN,GB,15,2025,2025_15_GB_DEN,3980,4,1,10,52,391,3,0,0,0,0,NA,right,guard,-0.2,0,K.Brooks,NA,NA,(6:31) 73-F.Crum reported in as eligible. 12-R.Harvey right guard to GB 49 for 3 yards (94-K.Brooks).,8,GAIN,DEN 52,1 & 10,Q4,6:31,K.Brooks,RJ Harvey,DEN
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,62,1,1,10,72,3593,2,0,0,0,0,NA,right,guard,-0.37,0,NA,NA,B.Murphy,(14:53) (Shotgun) 28-J.Taylor right guard to IND 30 for 2 yards (91-B.Murphy; 99-L.Williams).,0,GAIN,IND 72,1 & 10,Q1,59:53,B.Murphy,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,84,1,2,8,70,3552,11,0,1,0,0,NA,right,tackle,1.35,1,D.Thomas,NA,NA,(14:12) (Shotgun) 28-J.Taylor right tackle to IND 41 for 11 yards (42-D.Thomas).,0,1ST,IND 70,2 & 8,Q1,59:12,D.Thomas,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,106,1,1,10,59,3509,2,0,0,0,0,NA,middle,NA,-0.35,0,U.Nwosu,NA,NA,(13:29) (Shotgun) 28-J.Taylor up the middle to IND 43 for 2 yards (7-U.Nwosu).,0,GAIN,IND 59,1 & 10,Q1,58:29,U.Nwosu,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,176,1,1,10,45,3419,0,0,0,0,0,NA,left,guard,-0.54,0,N.Emmanwori,NA,NA,(11:59) (Shotgun) 28-J.Taylor left guard to SEA 45 for no gain (3-N.Emmanwori).,0,GAIN,SEA 55,1 & 10,Q1,56:59,N.Emmanwori,Jonathan Taylor,IND
K.Walker,00-0038134,SEA,IND,15,2025,2025_15_IND_SEA,271,1,1,10,90,3360,3,0,0,0,0,NA,middle,NA,-0.36,0,N.Cross,NA,NA,(11:00) 9-K.Walker up the middle to SEA 13 for 3 yards (20-N.Cross).,0,GAIN,SEA 90,1 & 10,Q1,56:00,N.Cross,Kenneth Walker III,SEA
K.Walker,00-0038134,SEA,IND,15,2025,2025_15_IND_SEA,293,1,2,7,87,3316,-2,0,0,1,0,NA,right,end,-0.87,0,NA,NA,N.Cross,"(10:16) 9-K.Walker right end to SEA 11 for -2 yards (44-Z.Franklin, 20-N.Cross).",0,TFL,SEA 87,2 & 7,Q1,55:16,N.Cross,Kenneth Walker III,SEA
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,370,1,1,10,65,3237,8,0,0,0,0,NA,middle,NA,0.75,1,D.Lawrence,NA,NA,(8:57) (Shotgun) 28-J.Taylor up the middle to IND 43 for 8 yards (0-D.Lawrence).,0,GAIN,IND 65,1 & 10,Q1,53:57,D.Lawrence,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,399,1,2,2,57,3199,3,0,1,0,0,NA,middle,NA,0.14,1,J.Reed,NA,NA,(8:19) (Shotgun) 28-J.Taylor up the middle to IND 46 for 3 yards (90-J.Reed).,0,1ST,IND 57,2 & 2,Q1,53:19,J.Reed,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,502,1,2,7,37,3094,3,0,0,0,0,NA,middle,NA,-0.28,0,NA,NA,E.Jones,(6:34) (Shotgun) 28-J.Taylor up the middle to SEA 34 for 3 yards (13-E.Jones; 8-C.Bryant).,0,GAIN,SEA 63,2 & 7,Q1,51:34,E.Jones,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,571,1,2,2,21,2970,-3,0,0,1,0,NA,left,guard,-0.93,0,J.Reed,NA,NA,(4:30) 28-J.Taylor left guard to SEA 24 for -3 yards (90-J.Reed).,0,TFL,SEA 79,2 & 2,Q1,49:30,J.Reed,Jonathan Taylor,IND
K.Walker,00-0038134,SEA,IND,15,2025,2025_15_IND_SEA,716,1,1,10,33,2871,4,0,0,0,0,NA,left,tackle,-0.09,0,NA,NA,J.Edwards,(2:51) (No Huddle) 9-K.Walker left tackle to IND 29 for 4 yards (35-J.Edwards; 53-G.Pratt).,-3,GAIN,IND 67,1 & 10,Q1,47:51,J.Edwards,Kenneth Walker III,SEA
K.Walker,00-0038134,SEA,IND,15,2025,2025_15_IND_SEA,738,1,2,6,29,2834,2,0,0,0,0,NA,left,end,-0.3,0,N.Cross,NA,NA,(2:14) (No Huddle) 9-K.Walker left end pushed ob at IND 27 for 2 yards (20-N.Cross).,-3,GAIN,IND 71,2 & 6,Q1,47:14,N.Cross,Kenneth Walker III,SEA
K.Walker,00-0038134,SEA,IND,15,2025,2025_15_IND_SEA,765,1,3,4,27,2795,-1,0,0,1,0,NA,middle,NA,-1.84,0,L.Latu,NA,NA,(1:35) (Shotgun) 9-K.Walker up the middle to IND 28 for -1 yards (97-L.Latu).,-3,TFL,IND 73,3 & 4,Q1,46:35,L.Latu,Kenneth Walker III,SEA
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,831,1,1,10,65,2750,3,0,0,0,0,NA,middle,NA,-0.22,0,D.Lawrence,NA,NA,(:50) (Shotgun) 28-J.Taylor up the middle to IND 38 for 3 yards (0-D.Lawrence).,0,GAIN,IND 65,1 & 10,Q1,45:50,D.Lawrence,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,853,1,2,7,62,2712,2,0,0,0,0,NA,left,tackle,-0.5,0,L.Williams,NA,NA,(:12) (Shotgun) 28-J.Taylor left tackle to IND 40 for 2 yards (99-L.Williams).,0,GAIN,IND 62,2 & 7,Q1,45:12,L.Williams,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,1128,2,1,10,53,2572,9,0,0,0,0,NA,right,guard,0.66,1,T.Okada,NA,NA,(12:52) (Shotgun) 28-J.Taylor right guard to SEA 44 for 9 yards (39-T.Okada).,0,GAIN,IND 53,1 & 10,Q2,42:52,T.Okada,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,1157,2,2,1,44,2532,3,0,1,0,0,NA,middle,NA,0.1,1,J.Reed,NA,NA,(12:12) (Shotgun) 28-J.Taylor up the middle to SEA 41 for 3 yards (90-J.Reed).,0,1ST,SEA 56,2 & 1,Q2,42:12,J.Reed,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,1231,2,3,10,41,2403,0,0,0,0,0,NA,NA,NA,0.71,1,NA,NA,NA,"(10:03) (Shotgun) 28-J.Taylor up the middle to SEA 36 for 5 yards (53-B.Mafe). PENALTY on SEA-53-B.Mafe, Defensive Offside, 5 yards, enforced at SEA 41 - No Play.",0,GAIN,SEA 59,3 & 10,Q2,40:03,NA,Jonathan Taylor,IND
Z.Charbonnet,00-0039165,SEA,IND,15,2025,2025_15_IND_SEA,1543,2,3,18,90,2190,-2,0,0,1,0,NA,left,end,-0.73,0,L.Latu,NA,NA,(6:30) (Shotgun) 26-Z.Charbonnet left end to SEA 8 for -2 yards (97-L.Latu).,-3,TFL,SEA 90,3 & 18,Q2,36:30,L.Latu,Zach Charbonnet,SEA
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,1585,2,1,10,58,2149,3,0,0,0,0,NA,right,guard,-0.28,0,NA,NA,E.Jones,(5:49) (Shotgun) 28-J.Taylor right guard to IND 45 for 3 yards (13-E.Jones; 90-J.Reed).,3,GAIN,IND 58,1 & 10,Q2,35:49,E.Jones,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,1714,2,1,10,26,1939,5,0,0,0,0,NA,middle,NA,0.35,1,NA,NA,D.Thomas,(2:19) (Shotgun) 28-J.Taylor up the middle to SEA 21 for 5 yards (42-D.Thomas; 53-B.Mafe).,3,GAIN,SEA 74,1 & 10,Q2,32:19,D.Thomas,Jonathan Taylor,IND
J.Taylor,00-0036223,IND,SEA,15,2025,2025_15_IND_SEA,1771,2,1,10,14,1906,3,0,0,0,0,NA,middle,NA,-0.13,0,E.Jones,NA,NA,(1:46) (Shotgun) 28-J.Taylor up the middle to SEA 11 for 3 yards (13-E.Jones).,3,GAIN,SEA 86,1 & 10,Q2,31:46,E.Jones,Jonathan Taylor,IND
